index,wav_file,old_name,segment_text,question,C1,C2,C3,C4,C_correct,summary,duration,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,sum_true.thisRepN,sum_true.thisTrialN,sum_true.thisN,sum_true.thisIndex,dummy_loop.thisRepN,dummy_loop.thisTrialN,dummy_loop.thisN,dummy_loop.thisIndex,experiment.thisRepN,experiment.thisTrialN,experiment.thisN,experiment.thisIndex,sum_true_exp.thisRepN,sum_true_exp.thisTrialN,sum_true_exp.thisN,sum_true_exp.thisIndex,dummy_loop_exp.thisRepN,dummy_loop_exp.thisTrialN,dummy_loop_exp.thisN,dummy_loop_exp.thisIndex,thisRow.t,notes,Experimenter.started,reminder.started,Experimenter.stopped,Instructions.started,Instructions.stopped,Start_Segment_Train.started,Play_train.started,Trial_counter_train.started,text_5.started,Start_Segment_Train.stopped,Play_train.numClicks,Play_train.timesOn,Play_train.timesOff,Training_Segment.started,Experimen_audio.started,polygon.started,polygon.stopped,Training_Segment.stopped,Rating.started,slider.started,text_3.started,button_2.started,Rating.stopped,slider.response,slider.rt,button_2.numClicks,button_2.timesOn,button_2.timesOff,Start_Summary.started,text_2.started,Start_Summary.stopped,summary_button.numClicks,summary_button.timesOn,summary_button.timesOff,Summary.started,textbox.started,summary_done.started,Summary.stopped,textbox.text,summary_done.numClicks,summary_done.timesOn,summary_done.timesOff,Multiple_Choice_2.started,Multiple_Choice_2.stopped,A.numClicks,A.timesOn,A.timesOff,B.numClicks,B.timesOn,B.timesOff,C.numClicks,C.timesOn,C.timesOff,D.numClicks,D.timesOn,D.timesOff,textbox.stopped,summary_done.stopped,Start_Exp.started,Start_exp.started,Start.started,Start_Exp.stopped,Start.numClicks,Start.timesOn,Start.timesOff,Start_Segment.started,Play.started,Trial_counter.started,text_6.started,Start_Segment.stopped,Play.numClicks,Play.timesOn,Play.timesOff,Start_Sum_Exp.started,text_4.started,Start_Sum_Exp.stopped,sum_button.numClicks,sum_button.timesOn,sum_button.timesOff,Thanks.started,text_7.started,text_7.stopped,Thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,Someday_112_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_049_of_116_0.wav,It was all a blur of papers coming off the roll from the fax machine and time spent rushing from one building in Manhattan to another But then we ran out of fax paper and I kept forgetting to get a new roll so I had to cold read a few times and I'll admit there were a few days when I showed up at an audition not really prepared And then there was the big audition I had prepared for a small part in a Broadway play directed by Mike Stanley But I was so nervous to meet him that I left out an entire page of the scene and he didn't ask me to read it again,What happened during the narrator's audition for a Broadway play directed by Mike Stanley?,A. The narrator performed exceptionally well,B. The narrator forgot to bring her audition materials,C. The narrator left out an entire page of the scene,D. The narrator received a callback for another audition,C. The narrator left out an entire page of the scene,yes,11.355,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.349955792,673.3192107500000,0,,,0,,,1,11.955981874999900,11.955985290999900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_12_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,yes,11.145,,,,,,,,,,,,,0,8,8,8,0,0,0,0,0,0,0,0,690.6551903330000,,,,,,,,,,,,,,,675.2972710420000,675.3097050416670,675.313935208,686.448573417,686.4606274170000,686.4718077080000,686.7296751670000,686.7296751670000,688.7813450420000,689.704881208,7.016666666666670,2.2848879580001300,1,[0.9327567919999638],[0.9327590829998371],,,,,,,690.64423425,690.6551903330000,690.6551903330000,720.644252542,someone was saying a product will save her money and there's a new show called friends that she sould apply for ,0,,,,,,,,,,,,,,,,,,,,,,,,,,673.319830292,673.326272042,673.326272042,673.326272042,675.2970021250000,1,[1.976383209000005],[1.9763967090000278],689.7054465000000,689.710424417,690.643563458,1,[0.937650124999891],[0.9376526669998384],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_12_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,yes,11.145,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_12_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_008_of_116_4.wav,Of course the wedding's not until June but if you wanna stay at the Sands by the shore she said to book early Okay thanks Franny I'm worried about you Why Well from my initial calculations this new telephone identification system could save you upwards of 20 to 25 seconds per day I'm concerned about how you'll adjust to all the new free time Har har Also one of my students says there's a show called Friends Apparently it's a popular one Maybe you should try to apply for that,What does the narrator's father joke about regarding caller ID?,A. The invention of the telephone,B. The inconvenience of caller ID,C. The potential time saved with caller ID,D. The popularity of caller ID,C. The potential time saved with caller ID,yes,11.145,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.6446263750000,726.4486246250000,0,,,0,,,1,5.793114791999870,5.793117666999930,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_44_condition-4x.wav,Someday__Someday__Maybe__Unabridged___File_024_of_116_0.wav,It's such a talent to be able to make people laugh but God forbid you end up on something joyless and soul crushing like that show with all the nurses Hello New York The first person I spot outside the theater is Dina smoking with a few other classmates Dina is one of the older members of our class in her 40s maybe and is still sort of famous from a show she did in the 80s called There's Pierre which I remember watching all the time growing up but she never mentions it so I don't either,What show does the narrator consider joyless and soul-crushing?,A. A show about nurses,"B. A show called ""Hello New York""",C. A show from the 80s,D. A show with Dina,A. A show about nurses,no,7.485,,,,,,,,,,,,,0,9,9,9,,,,,,,,,726.461655542,,,,,,,,,,,,,,,727.8790616250000,727.8950722496670,727.8920276670000,735.379299167,735.381678708,735.3929191250000,735.6588893330000,735.6588893330000,737.817324417,738.7292506250000,1.575,2.3997088749999900,1,[0.9212553330000901],[0.921257500000138],,,,,,,,,,,,,,,738.7297006250000,741.8456254170000,0,,,1,3.1060713330000500,3.106073832999980,0,,,0,,,,,,,,,,,,726.4492109170000,726.461655542,726.461655542,726.461655542,727.878868125,1,[1.4273559159998968],[1.4273585000000821],,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_18_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,5.618,,,,,,,,,,,,,0,10,10,10,0,0,0,0,0,0,0,0,754.496374667,,,,,,,,,,,,,,,744.59721225,744.6127270416670,744.609035125,750.21934025,750.232295,750.243526875,750.4498625420000,750.4498625420000,752.612037208,753.335314833,1,2.3260234169999900,1,[0.7480514169999424],[0.748053667000022],,,,,,,754.4686026670000,754.496374667,754.496374667,763.105623125,foreground,1,[8.633626290999928],[8.633629416000076],,,,,,,,,,,,,,,,,,,,,,,,741.846088125,741.8523845,741.8523845,741.8523845,744.5969750420000,1,[2.7492343750000146],[2.7492372500000783],753.3359042500000,753.3458365000000,754.4678025000000,1,[1.130974292000019],[1.130988125000158],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_18_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,5.618,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_18_condition-5x.wav,Someday__Someday__Maybe__Unabridged___File_011_of_116_1.wav,The D train between Brooklyn and Manhattan is one of my favorite lines because at one the train emerges from underground and goes high over the river along the Manhattan Bridge Sometimes I put on my headphones and listen to music Sometimes I do the New York Times crossword puzzle And sometimes I read But no matter what else I'm doing I consider it very bad luck if I forget to look up as the train crosses over the East River even just for a second before it goes back underground It's just a superstition,Why does the narrator always look up when the D train crosses the East River?,A. To enjoy the view,B. To avoid bad luck,C. To read the subway signs,D. To see if it's raining,B. To avoid bad luck,yes,5.618,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.106116708,768.565815875,0,,,1,5.448669249999970,5.448672292000080,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_68_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_2.wav,I'm looking into a giant mirror on a wall of mirrors each framed by dozens of fluorescent light bulbs In the blinding light my face looks nothing like the face I have in Brooklyn I wonder if this is my real face or if the face I have in Brooklyn is the real one and what my queen's face might look like Um no not that I can think of I tell her I wonder if I will over time develop preferences and what they might be in regard to my face being made up,How does the narrator describe the mirror she is looking at?,A. Framed by fluorescent lights,B. Vintage,C. Broken,D. Not big enough,A. Framed by fluorescent lights,yes,11.1825,,,,,,,,,,,,,0,11,11,11,0,0,0,0,0,0,0,0,787.2477502080000,,,,,,,,,,,,,,,770.5987807920000,770.6143176246670,770.615393583,781.798817458,781.800496542,781.811741667,782.030329125,782.030329125,785.697547875,786.444329833,6.183333333333330,3.857421375000060,1,[0.7597042920001513],[0.7597066250000353],,,,,,,787.236350167,787.2477502080000,787.2477502080000,809.3847396670000,her face being made up in brooklyn and what her preference is to this happening,1,[22.145095958999946],[22.145099084000094],,,,,,,,,,,,,,,,,,,,,,,,768.5663932500000,768.5746630830000,768.5746630830000,768.5746630830000,770.59853475,1,[2.029881082999964],[2.0298836659999324],786.4448736670000,786.4493743750000,787.2355580830000,1,[0.7899895839998408],[0.7899947920000159],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_68_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_2.wav,I'm looking into a giant mirror on a wall of mirrors each framed by dozens of fluorescent light bulbs In the blinding light my face looks nothing like the face I have in Brooklyn I wonder if this is my real face or if the face I have in Brooklyn is the real one and what my queen's face might look like Um no not that I can think of I tell her I wonder if I will over time develop preferences and what they might be in regard to my face being made up,How does the narrator describe the mirror she is looking at?,A. Framed by fluorescent lights,B. Vintage,C. Broken,D. Not big enough,A. Framed by fluorescent lights,yes,11.1825,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_68_condition-3x.wav,Someday__Someday__Maybe__Unabridged___File_033_of_116_2.wav,I'm looking into a giant mirror on a wall of mirrors each framed by dozens of fluorescent light bulbs In the blinding light my face looks nothing like the face I have in Brooklyn I wonder if this is my real face or if the face I have in Brooklyn is the real one and what my queen's face might look like Um no not that I can think of I tell her I wonder if I will over time develop preferences and what they might be in regard to my face being made up,How does the narrator describe the mirror she is looking at?,A. Framed by fluorescent lights,B. Vintage,C. Broken,D. Not big enough,A. Framed by fluorescent lights,yes,11.1825,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.3852435830000,813.5743513330000,0,,,1,4.180131416999980,4.18013387499991,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_1_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_0.wav,It was really more of a gargle I tell myself although I don't know which is worse I can just picture the scene post audition That actress we brought her in and she positively belched all over the dialogue Is she any good Well I suppose you could use her if the part calls for lots of gargling Sounds of cruel laughter phones slamming into receivers 8x10 glossies being folded into paper airplanes and aimed into waste paper baskets Career over The end,What was the actress criticized for during her audition?,A. Laughing too loudly,B. Belching during the dialogue,C. Forgetting her lines,D. Wearing the wrong costume,B. Belching during the dialogue,yes,14.32,,,,,,,,,,,,,0,12,12,12,0,0,0,0,0,0,0,0,834.8362682080000,,,,,,,,,,,,,,,815.1699732500000,815.2003335413330,815.1907692500000,829.504677875,829.522180083,829.5436299580000,829.8010201670000,829.8010201670000,832.3226448330000,833.25710725,5.158333333333330,2.754864624999980,1,[0.9436488329999975],[0.9436510420000559],,,,,,,834.8251713330000,834.8362682080000,834.8362682080000,854.244289708,"a different actor belching and glossing , slamming the phone down ",1,[19.4159602499999],[19.415963375000047],,,,,,,,,,,,,,,,,,,,,,,,813.5748140000000,813.5814352920000,813.5814352920000,813.5814352920000,815.169725125,1,[1.5935012080001343],[1.593503999999939],833.2576059580000,833.266749292,834.8244012500000,1,[1.5663395840001613],[1.5663421670001298],,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
,Someday_1_condition-2x.wav,Someday__Someday__Maybe__Unabridged___File_004_of_116_0.wav,It was really more of a gargle I tell myself although I don't know which is worse I can just picture the scene post audition That actress we brought her in and she positively belched all over the dialogue Is she any good Well I suppose you could use her if the part calls for lots of gargling Sounds of cruel laughter phones slamming into receivers 8x10 glossies being folded into paper airplanes and aimed into waste paper baskets Career over The end,What was the actress criticized for during her audition?,A. Laughing too loudly,B. Belching during the dialogue,C. Forgetting her lines,D. Wearing the wrong costume,B. Belching during the dialogue,yes,14.32,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,p_2,1,2024-05-04_09h51.46.754,speech_rate,2023.2.3,None,2024-05-04 09h52.26.022892 -0700,
